play,act,scene,speaker,original_sentence,pronoun,resolved_to,resolved_sentence,gender_group,resolution_source
A MIDSUMMER NIGHT'S DREAM,1,1,HERMIA,"I frown upon him, yet he loves me still.",him,EGEUS,"I frown upon EGEUS, yet he loves me still.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HERMIA,"I frown upon him, yet he loves me still.",he,EGEUS,"I frown upon EGEUS, yet EGEUS loves me still.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HERMIA,"I give him curses, yet he gives me love.",him,EGEUS,"I give EGEUS curses, yet he gives me love.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HERMIA,"I give him curses, yet he gives me love.",he,EGEUS,"I give EGEUS curses, yet EGEUS gives me love.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HERMIA,"The more I hate, the more he follows me.",he,EGEUS,"The more I hate, the more EGEUS follows me.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"The more I love, the more he hateth me.",he,DEMETRIUS,"The more I love, the more DEMETRIUS hateth me.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HERMIA,Take comfort: he no more shall see my face; Lysander and myself will fly this place.,he,EGEUS,Take comfort: EGEUS no more shall see my face; Lysander and myself will fly this place.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HERMIA,"O, then, what graces in my love do dwell, That he hath turn'd a heaven into hell!",he,EGEUS,"O, then, what graces in my love do dwell, That EGEUS hath turn'd a heaven into hell!",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,Through Athens I am thought as fair as she.,she,HERMIA,Through Athens I am thought as fair as HERMIA.,female,intra-utterance
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,Demetrius thinks not so; He will not know what all,He,DEMETRIUS,Demetrius thinks not so; DEMETRIUS will not know what all,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,but he do know.,he,DEMETRIUS,but DEMETRIUS do know.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"And as he errs, doting on Hermia's eyes, So I, admiring of his qualities.",he,DEMETRIUS,"And as DEMETRIUS errs, doting on Hermia's eyes, So I, admiring of his qualities.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"And therefore is love said to be a child, Because in choice he is so oft beguil'd.",he,DEMETRIUS,"And therefore is love said to be a child, Because in choice DEMETRIUS is so oft beguil'd.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"For, ere Demetrius look'd on Hermia's eyne, He hail'd down oaths that he was only mine; And when this hail some heat fro",He,DEMETRIUS,"For, ere Demetrius look'd on Hermia's eyne, DEMETRIUS hail'd down oaths that he was only mine; And when this hail some h",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"For, ere Demetrius look'd on Hermia's eyne, He hail'd down oaths that he was only mine; And when this hail some heat fro",he,DEMETRIUS,"For, ere Demetrius look'd on Hermia's eyne, DEMETRIUS hail'd down oaths that DEMETRIUS was only mine; And when this hail",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"For, ere Demetrius look'd on Hermia's eyne, He hail'd down oaths that he was only mine; And when this hail some heat fro",he,DEMETRIUS,"For, ere Demetrius look'd on Hermia's eyne, DEMETRIUS hail'd down oaths that DEMETRIUS was only mine; And when this hail",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,I will go tell him of fair Hermia's flight.,him,DEMETRIUS,I will go tell DEMETRIUS of fair Hermia's flight.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"Then to the wood will he tomorrow night Pursue her; and for this intelligence If I have thanks, it is a dear expense.",he,DEMETRIUS,"Then to the wood will DEMETRIUS tomorrow night Pursue her; and for this intelligence If I have thanks, it is a dear expe",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,1,1,HELENA,"Then to the wood will he tomorrow night Pursue her; and for this intelligence If I have thanks, it is a dear expense.",her,HERMIA,"Then to the wood will DEMETRIUS tomorrow night Pursue HERMIA; and for this intelligence If I have thanks, it is a dear e",female,intra-utterance
A MIDSUMMER NIGHT'S DREAM,2,1,PUCK,"But she perforce withholds the lovèd boy, Crowns him with flowers, and makes him all her joy.",him,OBERON,"But she perforce withholds the lovèd boy, Crowns OBERON with flowers, and makes him all her joy.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,PUCK,"But she perforce withholds the lovèd boy, Crowns him with flowers, and makes him all her joy.",him,OBERON,"But she perforce withholds the lovèd boy, Crowns OBERON with flowers, and makes OBERON all her joy.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,PUCK,"Are not you he That frights the maidens of the villagery, Skim milk, and sometimes labour in the quern, And bootless mak",he,OBERON,"Are not you OBERON That frights the maidens of the villagery, Skim milk, and sometimes labour in the quern, And bootless",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,PUCK,Are not you he?,he,OBERON,Are not you OBERON?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,PUCK,"I jest to Oberon, and make him smile, When I a fat and bean-fed horse beguile, Neighing in likeness of a filly foal; And",him,OBERON,"I jest to Oberon, and make OBERON smile, When I a fat and bean-fed horse beguile, Neighing in likeness of a filly foal; ",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,PUCK,Would that he were gone!,he,OBERON,Would that OBERON were gone!,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Didst not thou lead him through the glimmering night From Perigenia, whom he ravished?",him,PUCK,"Didst not thou lead PUCK through the glimmering night From Perigenia, whom he ravished?",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Didst not thou lead him through the glimmering night From Perigenia, whom he ravished?",he,PUCK,"Didst not thou lead PUCK through the glimmering night From Perigenia, whom PUCK ravished?",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"And make him with fair Aegles break his faith, With Ariadne and Antiopa?",him,PUCK,"And make PUCK with fair Aegles break his faith, With Ariadne and Antiopa?",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,Why should Titania cross her Oberon?,her,TITANIA,Why should Titania cross TITANIA Oberon?,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,TITANIA,"But she, being mortal, of that boy did die; And for her sake do I rear up her boy, And for her sake I will not part with",him,OBERON,"But she, being mortal, of that boy did die; And for her sake do I rear up her boy, And for her sake I will not part with",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"That very time I saw, (but thou couldst not), Flying between the cold moon and the earth, Cupid all arm'd: a certain aim",he,PUCK,"That very time I saw, (but thou couldst not), Flying between the cold moon and the earth, Cupid all arm'd: a certain aim",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Having once this juice, I'll watch Titania when she is asleep, And drop the liquor of it in her eyes:",she,TITANIA,"Having once this juice, I'll watch Titania when TITANIA is asleep, And drop the liquor of it in her eyes:",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"The next thing then she waking looks upon (Be it on lion, bear, or wolf, or bull, On meddling monkey, or on busy ape)",she,TITANIA,"The next thing then TITANIA waking looks upon (Be it on lion, bear, or wolf, or bull, On meddling monkey, or on busy ape",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,She shall pursue it with the soul of love.,She,TITANIA,TITANIA shall pursue it with the soul of love.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,I'll make her render up her page to me.,her,TITANIA,I'll make TITANIA render up her page to me.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Enter Demetrius, Helena following him.",him,PUCK,"Enter Demetrius, Helena following PUCK.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Ere he do leave this grove, Thou shalt fly him, and he shall seek thy love.",he,PUCK,"Ere PUCK do leave this grove, Thou shalt fly him, and he shall seek thy love.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Ere he do leave this grove, Thou shalt fly him, and he shall seek thy love.",him,PUCK,"Ere PUCK do leave this grove, Thou shalt fly PUCK, and he shall seek thy love.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Ere he do leave this grove, Thou shalt fly him, and he shall seek thy love.",he,PUCK,"Ere PUCK do leave this grove, Thou shalt fly PUCK, and PUCK shall seek thy love.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"And with the juice of this I'll streak her eyes, And make her full of hateful fantasies.",her,TITANIA,"And with the juice of this I'll streak TITANIA eyes, And make her full of hateful fantasies.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,Anoint his eyes; But do it when the next thing he espies May be the lady.,he,PUCK,Anoint his eyes; But do it when the next thing PUCK espies May be the lady.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,Thou shalt know the man By the Athenian garments he hath on.,he,PUCK,Thou shalt know the man By the Athenian garments PUCK hath on.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Effect it with some care, that he may prove More fond on her than she upon her love: And look thou meet me ere the first",he,PUCK,"Effect it with some care, that PUCK may prove More fond on her than she upon her love: And look thou meet me ere the fir",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Effect it with some care, that he may prove More fond on her than she upon her love: And look thou meet me ere the first",her,TITANIA,"Effect it with some care, that PUCK may prove More fond on TITANIA than she upon her love: And look thou meet me ere the",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,1,OBERON,"Effect it with some care, that he may prove More fond on her than she upon her love: And look thou meet me ere the first",she,TITANIA,"Effect it with some care, that PUCK may prove More fond on TITANIA than TITANIA upon her love: And look thou meet me ere",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,2,PUCK,"Weeds of Athens he doth wear: This is he, my master said, Despisèd the Athenian maid; And here the maiden, sleeping soun",he,OBERON,"Weeds of Athens OBERON doth wear: This is he, my master said, Despisèd the Athenian maid; And here the maiden, sleeping ",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,2,PUCK,"Weeds of Athens he doth wear: This is he, my master said, Despisèd the Athenian maid; And here the maiden, sleeping soun",he,OBERON,"Weeds of Athens OBERON doth wear: This is OBERON, my master said, Despisèd the Athenian maid; And here the maiden, sleep",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,2,HELENA,What though he love your Hermia?,he,DEMETRIUS,What though DEMETRIUS love your Hermia?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,2,LYSANDER,"No, I do repent The tedious minutes I with her have spent.",her,HERMIA,"No, I do repent The tedious minutes I with HERMIA have spent.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,2,2,LYSANDER,She sees not Hermia.,She,HERMIA,HERMIA sees not Hermia.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,1,TITANIA,Be kind and courteous to this gentleman; Hop in his walks and gambol in his eyes; Feed him with apricocks and dewberries,him,OBERON,Be kind and courteous to this gentleman; Hop in his walks and gambol in his eyes; Feed OBERON with apricocks and dewberr,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,1,TITANIA,"Nod to him, elves, and do him courtesies.",him,OBERON,"Nod to OBERON, elves, and do him courtesies.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,1,TITANIA,"Nod to him, elves, and do him courtesies.",him,OBERON,"Nod to OBERON, elves, and do OBERON courtesies.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,1,TITANIA,"Come, wait upon him; lead him to my bower.",him,OBERON,"Come, wait upon OBERON; lead him to my bower.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,1,TITANIA,"Come, wait upon him; lead him to my bower.",him,OBERON,"Come, wait upon OBERON; lead OBERON to my bower.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,1,TITANIA,"Tie up my love's tongue, bring him silently.",him,OBERON,"Tie up my love's tongue, bring OBERON silently.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,"I wonder if Titania be awak'd; Then, what it was that next came in her eye, Which she must dote on in extremity.",she,TITANIA,"I wonder if Titania be awak'd; Then, what it was that next came in her eye, Which TITANIA must dote on in extremity.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,PUCK,"When I did him at this advantage take, An ass's nole I fixed on his head.",him,OBERON,"When I did OBERON at this advantage take, An ass's nole I fixed on his head.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,PUCK,"When they him spy, As wild geese that the creeping fowler eye, Or russet-pated choughs, many in sort, Rising and cawing ",him,OBERON,"When they OBERON spy, As wild geese that the creeping fowler eye, Or russet-pated choughs, many in sort, Rising and cawi",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,PUCK,"When they him spy, As wild geese that the creeping fowler eye, Or russet-pated choughs, many in sort, Rising and cawing ",He,OBERON,"When they OBERON spy, As wild geese that the creeping fowler eye, Or russet-pated choughs, many in sort, Rising and cawi",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,PUCK,"I took him sleeping—that is finish'd too— And the Athenian woman by his side, That, when he wak'd, of force she must be ",him,OBERON,"I took OBERON sleeping—that is finish'd too— And the Athenian woman by his side, That, when he wak'd, of force she must ",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,PUCK,"I took him sleeping—that is finish'd too— And the Athenian woman by his side, That, when he wak'd, of force she must be ",he,OBERON,"I took OBERON sleeping—that is finish'd too— And the Athenian woman by his side, That, when OBERON wak'd, of force she m",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,The sun was not so true unto the day As he to me.,he,EGEUS,The sun was not so true unto the day As EGEUS to me.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,Would he have stol'n away From sleeping Hermia?,he,EGEUS,Would EGEUS have stol'n away From sleeping Hermia?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,It cannot be but thou hast murder'd him.,him,EGEUS,It cannot be but thou hast murder'd EGEUS.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,Where is he?,he,EGEUS,Where is EGEUS?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,"Ah, good Demetrius, wilt thou give him me?",him,EGEUS,"Ah, good Demetrius, wilt thou give EGEUS me?",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,"Hast thou slain him, then?",him,EGEUS,"Hast thou slain EGEUS, then?",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,"Durst thou have look'd upon him, being awake, And hast thou kill'd him sleeping?",him,EGEUS,"Durst thou have look'd upon EGEUS, being awake, And hast thou kill'd him sleeping?",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,"Durst thou have look'd upon him, being awake, And hast thou kill'd him sleeping?",him,EGEUS,"Durst thou have look'd upon EGEUS, being awake, And hast thou kill'd EGEUS sleeping?",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,"I pray thee, tell me then that he is well.",he,EGEUS,"I pray thee, tell me then that EGEUS is well.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,"And from thy hated presence part I so: See me no more, whether he be dead or no.",he,EGEUS,"And from thy hated presence part I so: See me no more, whether EGEUS be dead or no.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,DEMETRIUS,There is no following her in this fierce vein.,her,HERMIA,There is no following HERMIA in this fierce vein.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,"All fancy-sick she is, and pale of cheer With sighs of love, that costs the fresh blood dear.",she,TITANIA,"All fancy-sick TITANIA is, and pale of cheer With sighs of love, that costs the fresh blood dear.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,By some illusion see thou bring her here; I'll charm his eyes against she do appear.,her,TITANIA,By some illusion see thou bring TITANIA here; I'll charm his eyes against she do appear.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,By some illusion see thou bring her here; I'll charm his eyes against she do appear.,she,TITANIA,By some illusion see thou bring TITANIA here; I'll charm his eyes against TITANIA do appear.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,"When his love he doth espy, Let her shine as gloriously As the Venus of the sky.",he,PUCK,"When his love PUCK doth espy, Let her shine as gloriously As the Venus of the sky.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,"When his love he doth espy, Let her shine as gloriously As the Venus of the sky.",her,TITANIA,"When his love PUCK doth espy, Let TITANIA shine as gloriously As the Venus of the sky.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,"— When thou wak'st, if she be by, Beg of her for remedy.",she,TITANIA,"— When thou wak'st, if TITANIA be by, Beg of her for remedy.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,"— When thou wak'st, if she be by, Beg of her for remedy.",her,TITANIA,"— When thou wak'st, if TITANIA be by, Beg of TITANIA for remedy.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,I had no judgment when to her I swore.,her,HERMIA,I had no judgment when to HERMIA I swore.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"Demetrius loves her, and he loves not you.",her,HERMIA,"Demetrius loves HERMIA, and he loves not you.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"Demetrius loves her, and he loves not you.",he,DEMETRIUS,"Demetrius loves HERMIA, and DEMETRIUS loves not you.",male,intra-utterance
A MIDSUMMER NIGHT'S DREAM,3,2,DEMETRIUS,"If e'er I lov'd her, all that love is gone.",her,HERMIA,"If e'er I lov'd HERMIA, all that love is gone.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,DEMETRIUS,"My heart to her but as guest-wise sojourn'd; And now to Helen is it home return'd, There to remain.",her,HERMIA,"My heart to HERMIA but as guest-wise sojourn'd; And now to Helen is it home return'd, There to remain.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HELENA,Wherefore speaks he this To her he hates?,he,DEMETRIUS,Wherefore speaks DEMETRIUS this To her he hates?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HELENA,Wherefore speaks he this To her he hates?,he,DEMETRIUS,Wherefore speaks DEMETRIUS this To her DEMETRIUS hates?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,DEMETRIUS,"If she cannot entreat, I can compel.",she,HERMIA,"If HERMIA cannot entreat, I can compel.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,Thou canst compel no more than she entreat; Thy threats have no more strength than her weak prayers.,she,HERMIA,Thou canst compel no more than HERMIA entreat; Thy threats have no more strength than her weak prayers.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"What, should I hurt her, strike her, kill her dead?",her,HERMIA,"What, should I hurt HERMIA, strike her, kill her dead?",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"What, should I hurt her, strike her, kill her dead?",her,HERMIA,"What, should I hurt HERMIA, strike HERMIA, kill her dead?",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"What, should I hurt her, strike her, kill her dead?",her,HERMIA,"What, should I hurt HERMIA, strike HERMIA, kill HERMIA dead?",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"Although I hate her, I'll not harm her so.",her,HERMIA,"Although I hate HERMIA, I'll not harm her so.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"Although I hate her, I'll not harm her so.",her,HERMIA,"Although I hate HERMIA, I'll not harm HERMIA so.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,What! have you come by night And stol'n my love's heart from him?,him,EGEUS,What! have you come by night And stol'n my love's heart from EGEUS?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HERMIA,"Now I perceive that she hath made compare Between our statures; she hath urg'd her height; And with her personage, her t",him,EGEUS,"Now I perceive that she hath made compare Between our statures; she hath urg'd her height; And with her personage, her t",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HELENA,"I evermore did love you, Hermia, Did ever keep your counsels, never wrong'd you, Save that, in love unto Demetrius, I to",him,DEMETRIUS,"I evermore did love you, Hermia, Did ever keep your counsels, never wrong'd you, Save that, in love unto Demetrius, I to",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HELENA,"He follow'd you; for love I follow'd him; But he hath chid me hence, and threaten'd me To strike me, spurn me, nay, to k",He,DEMETRIUS,"DEMETRIUS follow'd you; for love I follow'd him; But he hath chid me hence, and threaten'd me To strike me, spurn me, na",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HELENA,"He follow'd you; for love I follow'd him; But he hath chid me hence, and threaten'd me To strike me, spurn me, nay, to k",him,DEMETRIUS,"DEMETRIUS follow'd you; for love I follow'd DEMETRIUS; But he hath chid me hence, and threaten'd me To strike me, spurn ",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,HELENA,"He follow'd you; for love I follow'd him; But he hath chid me hence, and threaten'd me To strike me, spurn me, nay, to k",he,DEMETRIUS,"DEMETRIUS follow'd you; for love I follow'd DEMETRIUS; But DEMETRIUS hath chid me hence, and threaten'd me To strike me,",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,"Be not afraid; she shall not harm thee, Helena.",she,HERMIA,"Be not afraid; HERMIA shall not harm thee, Helena.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,DEMETRIUS,"No, sir, she shall not, though you take her part.",she,HERMIA,"No, sir, HERMIA shall not, though you take her part.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,DEMETRIUS,Let her alone.,her,HERMIA,Let HERMIA alone.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,DEMETRIUS,"Speak not of Helena; Take not her part; for if thou dost intend Never so little show of love to her, Thou shalt aby it.",her,HERMIA,"Speak not of Helena; Take not HERMIA part; for if thou dost intend Never so little show of love to her, Thou shalt aby i",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,LYSANDER,Now she holds me not.,she,HERMIA,Now HERMIA holds me not.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,PUCK,Did not you tell me I should know the man By the Athenian garments he had on?,he,OBERON,Did not you tell me I should know the man By the Athenian garments OBERON had on?,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,OBERON,"Whiles I in this affair do thee employ, I'll to my queen, and beg her Indian boy; And then I will her charmèd eye releas",her,TITANIA,"Whiles I in this affair do thee employ, I'll to my queen, and beg TITANIA Indian boy; And then I will her charmèd eye re",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,3,2,PUCK,He is defil'd That draws a sword on thee.,He,OBERON,OBERON is defil'd That draws a sword on thee.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"For, meeting her of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid her and fall out wi",her,TITANIA,"For, meeting TITANIA of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid her and fall ou",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"For, meeting her of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid her and fall out wi",her,TITANIA,"For, meeting TITANIA of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid TITANIA and fal",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"For, meeting her of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid her and fall out wi",her,TITANIA,"For, meeting TITANIA of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid TITANIA and fal",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"For, meeting her of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid her and fall out wi",she,TITANIA,"For, meeting TITANIA of late behind the wood, Seeking sweet favours for this hateful fool, I did upbraid TITANIA and fal",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"When I had at my pleasure taunted her, And she in mild terms begg'd my patience, I then did ask of her her changeling ch",her,TITANIA,"When I had at my pleasure taunted TITANIA, And she in mild terms begg'd my patience, I then did ask of her her changelin",female,relationship-graph
